time,cwnd,rtt,rto
0.29938769340515137,572,0.01674260181292516,0.018128633499145508
0.29961633682250977,573,0.016940502294317327,0.0183258056640625
0.2998173236846924,574,0.01713735806183369,0.018515348434448242
0.30001020431518555,575,0.01733207780949083,0.01869511604309082
0.3002007007598877,576,0.01752427288867862,0.018869638442993164
0.30039072036743164,577,0.01771509334798259,0.01905083656311035
0.3005673885345459,578,0.01790295267786733,0.019217967987060547
0.30077099800109863,579,0.018091737693552004,0.019413232803344727
0.3009676933288574,580,0.018280349207672825,0.019600629806518555
0.3011467456817627,581,0.01846660353606858,0.019770383834838867
0.3013191223144531,582,0.018649484024769847,0.01992964744567871
0.30145764350891113,583,0.018825925532019075,0.020061016082763672
0.3332090377807617,584,0.017213183144883758,0.028502379854830992
0.3335874080657959,585,0.015847482097781588,0.02540738942749677
0.3338582515716553,586,0.014683756317751883,0.02282983677795982
0.33429765701293945,587,0.013716666847765563,0.0204862931376698
0.33469724655151367,588,0.012917879056446356,0.0185093935956808
0.33498692512512207,589,0.012253540235334166,0.016903911983119503
0.3352475166320801,590,0.011702791147308387,0.015558034763488843
0.33550381660461426,591,0.011250062168903383,0.014419165017738406
0.3358018398284912,592,0.010889001646249322,0.013416425304827746
0.33605170249938965,593,0.010601952139320695,0.012611298687821078
0.33628010749816895,594,0.010376860852847381,0.011952499858160583
0.33649468421936035,595,0.010203777637415775,0.01141536014543702
0.3367183208465576,596,0.010078138635100865,0.010957611651305245
0.33692479133605957,597,0.009992165575275025,0.010593976994055909
0.33711814880371094,598,0.009938694843270432,0.010312989967302583
0.3373119831085205,599,0.009913693450431818,0.010088703200302113
0.3374755382537842,600,0.00990916218332767,0.009940881053056707
0.33767127990722656,601,0.009926327171184416,0.01004648208618164
0.3378469944000244,602,0.009957469591970813,0.010175466537475586
0.3380262851715088,603,0.010004209929000462,0.010331392288208008
0.3381805419921875,604,0.010061618210504188,0.010463476181030273
0.33832764625549316,605,0.01012761588536304,0.010589599609375
0.33846378326416016,606,0.010199579558643465,0.010703325271606445
0.3386075496673584,607,0.010277687352536787,0.010824441909790039
0.3387913703918457,608,0.010366803890897667,0.010990619659423828
0.3389558792114258,609,0.010461082732309506,0.011121034622192383
0.3391551971435547,610,0.010566971541619207,0.01130819320678711
0.33931589126586914,611,0.010677356631585875,0.011450052261352539
0.3394591808319092,612,0.010789112967402044,0.011571407318115234
0.339580774307251,613,0.01090040021328282,0.011679410934448242
0.33975934982299805,614,0.011019264027870027,0.011851310729980469
0.3399057388305664,615,0.011140316794039594,0.011987686157226562
0.34003734588623047,616,0.011261377544210914,0.012108802795410156
0.3401923179626465,617,0.011385544721912088,0.012254714965820312
0.34032392501831055,618,0.011509390186818342,0.01237630844116211
0.3404531478881836,619,0.011633073362318587,0.012498855590820312
0.34067845344543457,620,0.011767492382260087,0.012708425521850586
0.34085893630981445,621,0.011907252150242957,0.012885570526123047
0.34102296829223633,622,0.012048853852135194,0.01304006576538086
0.341174840927124,623,0.012190189699887704,0.013179540634155273
0.3413071632385254,624,0.012329594192891853,0.013305425643920898
0.3414266109466553,625,0.012464984169344946,0.013412714004516602
0.34158968925476074,626,0.01260314973383967,0.013570308685302734
0.34174442291259766,627,0.012742313426396212,0.013716459274291992
0.3418867588043213,628,0.012880711353275518,0.013849496841430664
0.3420541286468506,629,0.013021538676715565,0.014007329940795898
0.34221744537353516,630,0.013163806268731343,0.014159679412841797
0.3423728942871094,631,0.01330664864233597,0.01430654525756836
0.34253907203674316,632,0.013451215845048735,0.014463186264038086
0.34278225898742676,633,0.013605368702598184,0.014684438705444336
0.34302663803100586,634,0.013770770031078954,0.014928579330444336
0.34320664405822754,635,0.013937490307421745,0.015104532241821289
0.34334492683410645,636,0.014099463803311042,0.015233278274536133
0.34347009658813477,637,0.014255167901414009,0.015345096588134766
0.3436462879180908,638,0.014412360019892653,0.015512704849243164
0.3437790870666504,639,0.014565430133525455,0.015636920928955078
0.34392857551574707,640,0.014716830643873347,0.015776634216308594
0.3440823554992676,641,0.014867396100117084,0.015921354293823242
0.34421420097351074,642,0.015014489070360017,0.016044139862060547
0.3443582057952881,643,0.015159646301280591,0.01617574691772461
0.3445403575897217,644,0.015308533782968661,0.016350746154785156
0.3447136878967285,645,0.015459105710991744,0.01651310920715332
0.3448972702026367,646,0.015612641645677347,0.016687393188476562
0.34508752822875977,647,0.01576945653960757,0.01686716079711914
0.345226526260376,648,0.015923299267688852,0.017000198364257812
0.3453505039215088,649,0.01607206775789413,0.017113447189331055
0.3455233573913574,650,0.01622298260320558,0.017279386520385742
0.37879037857055664,651,0.014785881214496166,0.02484559093546206
0.37946486473083496,652,0.013609718234849062,0.021842859092378788
0.3800365924835205,653,0.012645723504397348,0.019393686617559344
0.3803248405456543,654,0.011842640064409812,0.017464224144322554
0.38069796562194824,655,0.011183930282264958,0.01579489875727894
0.3810310363769531,656,0.010649640102099636,0.01438967136325689
0.3812580108642578,657,0.010209196703183007,0.013292300495599412
0.38150930404663086,658,0.009853849470097754,0.012341280101694531
0.38173985481262207,659,0.009570785812580652,0.011552231415200367
0.38198065757751465,660,0.009352132574258803,0.010882705242511746
0.38222742080688477,661,0.009190434499180554,0.010322321024728295
0.38247179985046387,662,0.009078065552459864,0.009864648179504689
0.3827049732208252,663,0.009007786709446082,0.009499738610542555
0.3829622268676758,664,0.008977346741737002,0.009190426515700567
0.3831779956817627,665,0.008976908011370341,0.00897997912393697
0.3833892345428467,666,0.009001677282394727,0.00917506217956543
0.3835909366607666,667,0.009047698891931811,0.009369850158691406
0.3837735652923584,668,0.009109842704909329,0.009544849395751953
0.3839609622955322,669,0.009185974236607674,0.009718894958496094
0.3841228485107422,670,0.009271513801559913,0.009870290756225586
0.38426780700683594,671,0.00936370587252276,0.010009050369262695
0.3843977451324463,672,0.009459215491164324,0.010127782821655273
0.3845832347869873,673,0.009565436172490342,0.010308980941772461
0.38474392890930176,674,0.009677154731754855,0.010459184646606445
0.38489675521850586,675,0.009792611050609594,0.010600805282592773
0.3850867748260498,676,0.009916195687654977,0.010781288146972656
0.3852717876434326,677,0.010046326358991806,0.01095724105834961
0.3854372501373291,678,0.010179860229187411,0.01111459732055664
0.3856210708618164,679,0.010318547467918746,0.011289358139038086
